path,cluster,category,confidence,gt_folder,dest
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2567.HEIC,4,koleksi_keramik,0.258587121963501,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_04__koleksi_keramik/IMG_2567_2695.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2568.HEIC,4,koleksi_keramik,0.258587121963501,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_04__koleksi_keramik/IMG_2568_9687.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2569.HEIC,4,koleksi_keramik,0.258587121963501,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_04__koleksi_keramik/IMG_2569_5258.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2570.HEIC,4,koleksi_keramik,0.258587121963501,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_04__koleksi_keramik/IMG_2570_5618.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2571.HEIC,4,koleksi_keramik,0.25857821106910706,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_04__koleksi_keramik/IMG_2571_6736.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2572.HEIC,4,koleksi_keramik,0.25836825370788574,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_04__koleksi_keramik/IMG_2572_391.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2573.HEIC,4,koleksi_keramik,0.2584267854690552,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_04__koleksi_keramik/IMG_2573_5892.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2574.HEIC,4,koleksi_keramik,0.258587121963501,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_04__koleksi_keramik/IMG_2574_3561.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2575.HEIC,4,koleksi_keramik,0.258587121963501,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_04__koleksi_keramik/IMG_2575_6184.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2576.HEIC,4,koleksi_keramik,0.2585870623588562,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_04__koleksi_keramik/IMG_2576_3099.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2577.HEIC,4,koleksi_keramik,0.2585870921611786,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_04__koleksi_keramik/IMG_2577_6278.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2578.HEIC,4,koleksi_keramik,0.2585870921611786,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_04__koleksi_keramik/IMG_2578_8392.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2579.HEIC,4,koleksi_keramik,0.258587121963501,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_04__koleksi_keramik/IMG_2579_3104.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2580.HEIC,4,koleksi_keramik,0.258587121963501,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_04__koleksi_keramik/IMG_2580_7215.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2581.HEIC,4,koleksi_keramik,0.258587121963501,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_04__koleksi_keramik/IMG_2581_2454.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2582.HEIC,4,koleksi_keramik,0.25858595967292786,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_04__koleksi_keramik/IMG_2582_8996.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2583.HEIC,4,koleksi_keramik,0.25858625769615173,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_04__koleksi_keramik/IMG_2583_2731.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2584.HEIC,4,koleksi_keramik,0.2585865259170532,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_04__koleksi_keramik/IMG_2584_8154.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2585.HEIC,4,koleksi_keramik,0.258587121963501,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_04__koleksi_keramik/IMG_2585_9762.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2586.HEIC,4,koleksi_keramik,0.25858622789382935,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_04__koleksi_keramik/IMG_2586_5056.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2587.HEIC,4,koleksi_keramik,0.258587121963501,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_04__koleksi_keramik/IMG_2587_8110.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2139.HEIC,8,koleksi_senjata,0.25368842482566833,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_08__koleksi_senjata/IMG_2139_3840.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2140.HEIC,8,koleksi_senjata,0.24821914732456207,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_08__koleksi_senjata/IMG_2140_1028.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2141.HEIC,8,koleksi_senjata,0.22879524528980255,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_08__koleksi_senjata/IMG_2141_7385.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2142.HEIC,8,koleksi_senjata,0.2405368685722351,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_08__koleksi_senjata/IMG_2142_502.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2143.HEIC,8,koleksi_senjata,0.2537013590335846,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_08__koleksi_senjata/IMG_2143_6910.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2144.HEIC,8,koleksi_senjata,0.2536812126636505,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_08__koleksi_senjata/IMG_2144_9062.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2145.HEIC,8,koleksi_senjata,0.24952347576618195,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_08__koleksi_senjata/IMG_2145_6938.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2146.HEIC,8,koleksi_senjata,0.24996912479400635,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_08__koleksi_senjata/IMG_2146_4488.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2147.HEIC,8,koleksi_senjata,0.2320987582206726,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_08__koleksi_senjata/IMG_2147_206.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2148.HEIC,8,koleksi_senjata,0.2505810260772705,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_08__koleksi_senjata/IMG_2148_5134.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2149.HEIC,6,koleksi_naskah_kuno,0.19910605251789093,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2149_5977.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2150.HEIC,8,koleksi_senjata,0.22764752805233002,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_08__koleksi_senjata/IMG_2150_7721.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2427.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2427_7035.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2428.HEIC,6,koleksi_naskah_kuno,0.2573670446872711,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2428_1484.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2429.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2429_7858.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2430.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2430_863.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2431.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2431_2790.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2432.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2432_7408.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2433.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2433_8755.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2434.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2434_5116.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2435.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2435_6019.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2436.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2436_1757.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2437.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2437_7574.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2438.HEIC,6,koleksi_naskah_kuno,0.2573671042919159,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2438_6374.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2439.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2439_6892.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2440.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2440_1678.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2441.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2441_3242.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2442.HEIC,6,koleksi_naskah_kuno,0.2573671042919159,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2442_4636.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2443.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2443_1059.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2444.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2444_6668.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2445.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2445_9914.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2446.HEIC,6,koleksi_naskah_kuno,0.2573671042919159,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2446_3157.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2447.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2447_5915.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2448.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2448_9789.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2449.HEIC,6,koleksi_naskah_kuno,0.2573670744895935,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2449_2693.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2450.HEIC,6,koleksi_naskah_kuno,0.2573671042919159,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2450_3627.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2451.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2451_9555.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2452.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2452_5450.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2453.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2453_1663.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2454.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2454_9721.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2455.HEIC,5,koleksi_kesenian,0.17433355748653412,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_05__koleksi_kesenian/IMG_2455_5592.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2456.HEIC,6,koleksi_naskah_kuno,0.2573655843734741,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2456_7392.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2457.HEIC,6,koleksi_naskah_kuno,0.25736579298973083,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2457_1306.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2460.HEIC,6,koleksi_naskah_kuno,0.25632593035697937,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2460_6776.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2461.HEIC,6,koleksi_naskah_kuno,0.25730082392692566,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2461_5864.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2462.HEIC,6,koleksi_naskah_kuno,0.25734999775886536,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2462_9474.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2463.HEIC,6,koleksi_naskah_kuno,0.2573671042919159,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2463_7526.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2464.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2464_8901.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2465.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2465_5575.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2466.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2466_5530.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2467.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2467_4413.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2468.HEIC,6,koleksi_naskah_kuno,0.25736695528030396,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2468_3748.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2469.HEIC,6,koleksi_naskah_kuno,0.2573670744895935,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2469_663.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2470.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2470_1998.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2471.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2471_7994.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2472.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2472_1495.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2473.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2473_3304.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2474.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2474_3763.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2475.HEIC,6,koleksi_naskah_kuno,0.2573671340942383,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_06__koleksi_naskah_kuno/IMG_2475_5232.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2090.heic,1,koleksi_biologi,0.2573961019515991,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2090_1853.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2091.heic,1,koleksi_biologi,0.2566697299480438,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2091_6585.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2092.heic,1,koleksi_biologi,0.2574644088745117,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2092_1291.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2093.heic,1,koleksi_biologi,0.2574636936187744,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2093_3581.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2094.heic,1,koleksi_biologi,0.2573007047176361,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2094_7554.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2095.heic,1,koleksi_biologi,0.25690922141075134,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2095_7280.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2096.heic,1,koleksi_biologi,0.2573581337928772,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_dec_softmax_10d/cluster_dec/cluster_01__koleksi_biologi/IMG_2096_1636.heic
