path,cluster,category,gt_folder,dest
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2577.HEIC,1,koleksi arkeologi,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_01__koleksi_arkeologi/IMG_2577.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2578.HEIC,1,koleksi arkeologi,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_01__koleksi_arkeologi/IMG_2578.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2579.HEIC,1,koleksi arkeologi,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_01__koleksi_arkeologi/IMG_2579.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2580.HEIC,1,koleksi arkeologi,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_01__koleksi_arkeologi/IMG_2580.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2581.HEIC,1,koleksi arkeologi,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_01__koleksi_arkeologi/IMG_2581.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2582.HEIC,1,koleksi arkeologi,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_01__koleksi_arkeologi/IMG_2582.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2583.HEIC,1,koleksi arkeologi,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_01__koleksi_arkeologi/IMG_2583.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2584.HEIC,1,koleksi arkeologi,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_01__koleksi_arkeologi/IMG_2584.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2585.HEIC,1,koleksi arkeologi,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_01__koleksi_arkeologi/IMG_2585.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2586.HEIC,1,koleksi arkeologi,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_01__koleksi_arkeologi/IMG_2586.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2587.HEIC,1,koleksi arkeologi,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_01__koleksi_arkeologi/IMG_2587.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2139.HEIC,4,koleksi senjata,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_04__koleksi_senjata/IMG_2139.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2140.HEIC,4,koleksi senjata,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_04__koleksi_senjata/IMG_2140.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2141.HEIC,4,koleksi senjata,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_04__koleksi_senjata/IMG_2141.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2142.HEIC,4,koleksi senjata,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_04__koleksi_senjata/IMG_2142.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2143.HEIC,4,koleksi senjata,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_04__koleksi_senjata/IMG_2143.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2144.HEIC,4,koleksi senjata,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_04__koleksi_senjata/IMG_2144.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2145.HEIC,4,koleksi senjata,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_04__koleksi_senjata/IMG_2145.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2146.HEIC,4,koleksi senjata,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_04__koleksi_senjata/IMG_2146.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2147.HEIC,4,koleksi senjata,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_04__koleksi_senjata/IMG_2147.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2148.HEIC,4,koleksi senjata,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_04__koleksi_senjata/IMG_2148.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2149.HEIC,4,koleksi senjata,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_04__koleksi_senjata/IMG_2149.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2150.HEIC,4,koleksi senjata,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_04__koleksi_senjata/IMG_2150.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2427.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2427.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2428.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2428.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2429.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2429.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2430.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2430.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2431.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2431.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2432.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2432.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2433.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2433.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2434.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2434.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2435.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2435.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2436.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2436.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2437.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2437.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2438.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2438.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2439.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2439.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2440.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2440.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2441.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2441.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2442.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2442.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2443.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2443.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2444.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2444.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2445.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2445.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2446.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2446.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2447.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2447.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2448.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2448.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2449.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2449.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2450.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2450.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2451.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2451.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2452.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2452.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2453.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2453.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2454.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2454.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2455.HEIC,7,koleksi teknologika,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_07__koleksi_teknologika/IMG_2455.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2456.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2456.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2457.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2457.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2460.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2460.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2461.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2461.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2462.HEIC,5,koleksi geologi,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_05__koleksi_geologi/IMG_2462.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2463.HEIC,5,koleksi geologi,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_05__koleksi_geologi/IMG_2463.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2464.HEIC,5,koleksi geologi,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_05__koleksi_geologi/IMG_2464.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2465.HEIC,5,koleksi geologi,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_05__koleksi_geologi/IMG_2465.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2466.HEIC,5,koleksi geologi,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_05__koleksi_geologi/IMG_2466.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2467.HEIC,5,koleksi geologi,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_05__koleksi_geologi/IMG_2467.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2468.HEIC,5,koleksi geologi,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_05__koleksi_geologi/IMG_2468.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2469.HEIC,5,koleksi geologi,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_05__koleksi_geologi/IMG_2469.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2470.HEIC,5,koleksi geologi,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_05__koleksi_geologi/IMG_2470.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2471.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2471.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2472.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2472.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2473.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2473.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2474.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2474.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2475.HEIC,6,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_06__koleksi_naskah_kuno/IMG_2475.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2090.heic,9,koleksi etnografi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_09__koleksi_etnografi/IMG_2090.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2091.heic,9,koleksi etnografi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_09__koleksi_etnografi/IMG_2091.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2092.heic,0,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_00__koleksi_biologi/IMG_2092.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2093.heic,0,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_00__koleksi_biologi/IMG_2093.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2094.heic,9,koleksi etnografi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_09__koleksi_etnografi/IMG_2094.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2095.heic,9,koleksi etnografi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_09__koleksi_etnografi/IMG_2095.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2096.heic,9,koleksi etnografi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_09__koleksi_etnografi/IMG_2096.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2097.heic,0,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_00__koleksi_biologi/IMG_2097.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2099.heic,0,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_00__koleksi_biologi/IMG_2099.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2100.heic,0,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_00__koleksi_biologi/IMG_2100.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2101.heic,0,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_00__koleksi_biologi/IMG_2101.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2102.heic,9,koleksi etnografi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_09__koleksi_etnografi/IMG_2102.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2103.heic,9,koleksi etnografi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_09__koleksi_etnografi/IMG_2103.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2104.heic,0,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_00__koleksi_biologi/IMG_2104.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2105.heic,0,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_00__koleksi_biologi/IMG_2105.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2106.heic,0,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_00__koleksi_biologi/IMG_2106.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2107.heic,0,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_00__koleksi_biologi/IMG_2107.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2108.heic,0,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_00__koleksi_biologi/IMG_2108.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2109.heic,0,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_00__koleksi_biologi/IMG_2109.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2110.heic,9,koleksi etnografi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_09__koleksi_etnografi/IMG_2110.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2111.heic,0,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_00__koleksi_biologi/IMG_2111.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2112.heic,0,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_00__koleksi_biologi/IMG_2112.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2113.heic,0,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_00__koleksi_biologi/IMG_2113.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2114.heic,0,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_00__koleksi_biologi/IMG_2114.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2115.heic,0,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_00__koleksi_biologi/IMG_2115.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2116.heic,0,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_00__koleksi_biologi/IMG_2116.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2117.heic,0,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_00__koleksi_biologi/IMG_2117.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2118.heic,0,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_00__koleksi_biologi/IMG_2118.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2119.heic,0,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_gmm/cluster_00__koleksi_biologi/IMG_2119.heic
