path,cluster,category,gt_folder,dest
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2576.HEIC,0,koleksi arkeologi,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_00__koleksi_arkeologi/IMG_2576.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2577.HEIC,0,koleksi arkeologi,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_00__koleksi_arkeologi/IMG_2577.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2578.HEIC,0,koleksi arkeologi,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_00__koleksi_arkeologi/IMG_2578.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2579.HEIC,0,koleksi arkeologi,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_00__koleksi_arkeologi/IMG_2579.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2580.HEIC,0,koleksi arkeologi,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_00__koleksi_arkeologi/IMG_2580.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2581.HEIC,0,koleksi arkeologi,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_00__koleksi_arkeologi/IMG_2581.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2582.HEIC,0,koleksi arkeologi,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_00__koleksi_arkeologi/IMG_2582.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2583.HEIC,0,koleksi arkeologi,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_00__koleksi_arkeologi/IMG_2583.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2584.HEIC,0,koleksi arkeologi,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_00__koleksi_arkeologi/IMG_2584.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2585.HEIC,0,koleksi arkeologi,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_00__koleksi_arkeologi/IMG_2585.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2586.HEIC,0,koleksi arkeologi,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_00__koleksi_arkeologi/IMG_2586.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi keramik/IMG_2587.HEIC,0,koleksi arkeologi,koleksi keramik,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_00__koleksi_arkeologi/IMG_2587.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2139.HEIC,4,koleksi senjata,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_04__koleksi_senjata/IMG_2139.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2140.HEIC,4,koleksi senjata,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_04__koleksi_senjata/IMG_2140.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2141.HEIC,4,koleksi senjata,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_04__koleksi_senjata/IMG_2141.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2142.HEIC,4,koleksi senjata,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_04__koleksi_senjata/IMG_2142.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2143.HEIC,4,koleksi senjata,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_04__koleksi_senjata/IMG_2143.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2144.HEIC,4,koleksi senjata,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_04__koleksi_senjata/IMG_2144.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2145.HEIC,4,koleksi senjata,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_04__koleksi_senjata/IMG_2145.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2146.HEIC,4,koleksi senjata,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_04__koleksi_senjata/IMG_2146.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2147.HEIC,4,koleksi senjata,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_04__koleksi_senjata/IMG_2147.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2148.HEIC,4,koleksi senjata,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_04__koleksi_senjata/IMG_2148.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2149.HEIC,4,koleksi senjata,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_04__koleksi_senjata/IMG_2149.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi senjata/IMG_2150.HEIC,4,koleksi senjata,koleksi senjata,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_04__koleksi_senjata/IMG_2150.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2427.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2427.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2428.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2428.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2429.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2429.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2430.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2430.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2431.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2431.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2432.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2432.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2433.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2433.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2434.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2434.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2435.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2435.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2436.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2436.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2437.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2437.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2438.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2438.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2439.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2439.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2440.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2440.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2441.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2441.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2442.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2442.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2443.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2443.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2444.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2444.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2445.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2445.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2446.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2446.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2447.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2447.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2448.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2448.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2449.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2449.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2450.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2450.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2451.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2451.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2452.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2452.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2453.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2453.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2454.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2454.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2455.HEIC,1,koleksi teknologika,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_01__koleksi_teknologika/IMG_2455.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2456.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2456.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2457.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2457.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2460.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2460.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2461.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2461.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2462.HEIC,5,koleksi geologi,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_05__koleksi_geologi/IMG_2462.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2463.HEIC,5,koleksi geologi,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_05__koleksi_geologi/IMG_2463.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2464.HEIC,5,koleksi geologi,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_05__koleksi_geologi/IMG_2464.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2465.HEIC,5,koleksi geologi,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_05__koleksi_geologi/IMG_2465.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2466.HEIC,5,koleksi geologi,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_05__koleksi_geologi/IMG_2466.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2467.HEIC,5,koleksi geologi,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_05__koleksi_geologi/IMG_2467.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2468.HEIC,5,koleksi geologi,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_05__koleksi_geologi/IMG_2468.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2469.HEIC,5,koleksi geologi,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_05__koleksi_geologi/IMG_2469.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2470.HEIC,5,koleksi geologi,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_05__koleksi_geologi/IMG_2470.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2471.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2471.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2472.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2472.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2473.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2473.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2474.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2474.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi naskah kuno/IMG_2475.HEIC,3,koleksi naskah kuno,koleksi naskah kuno,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_03__koleksi_naskah_kuno/IMG_2475.HEIC
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2090.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2090.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2091.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2091.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2092.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2092.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2093.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2093.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2094.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2094.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2095.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2095.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2096.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2096.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2097.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2097.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2099.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2099.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2100.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2100.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2101.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2101.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2102.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2102.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2103.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2103.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2104.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2104.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2105.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2105.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2106.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2106.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2107.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2107.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2108.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2108.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2109.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2109.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2110.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2110.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2111.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2111.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2112.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2112.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2113.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2113.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2114.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2114.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2115.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2115.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2116.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2116.heic
/Users/mdaffaatstsaqif/Downloads/klaster asli/koleksi biologi/IMG_2117.heic,9,koleksi biologi,koleksi biologi,/Users/mdaffaatstsaqif/Downloads/klaster asli/hasil_finetuned/cluster_kmeans/cluster_09__koleksi_biologi/IMG_2117.heic
